ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NHY,Norsk Hydro,Materials,26.74,26.7,26.74,5307,,54793.59,-0.0244,-0.0618,-0.0237,-0.1808,-0.1872,0240,Basic Materials,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 22 53 81 00,Norway,[],http://www.hydro.com,1.0,Drammensveien 260,47 22 53 27 25,Aluminum,Vakero,27.41,27.08,26.127174,0.045603793,,,27.16,,6545004.0,,27.41,27.224847999999998,1.25,27.08,,6545004.0,,,,,1589241600.0,0.9331389999999999,,,26.33,2.0,NOK,6738447.0,,,,54793469952.0,,,7539649.0,0.38552198,26.33,26.71,,410000.0,6738447.0,36.41,7.188172,,3.34,19.135,26.65,False,,1100.0,27.16,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,NHY.OL,finmb_292387,no_market,,0.496,,-0.03373,7.01,,,3.72,,2049120000.0,,,36.912,,,,1577750400.0,0.29948,-4793999872.0,-2.3409999999999997,,,0.7244257,0.34263000000000005,1640908800.0,1593475200.0,,,1339123950.0,70527262720.0,,1147219200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/hydro.com,35000.0,,,,,393ecc80-795c-3904-9f9c-8b2facbb321b,
NSKOG,Norske Skog,Materials,29.1,29.0,29.1,188,,2400.75,-0.0051,-0.0332,-0.1182,-0.2672,,0213,Basic Materials,"Norske Skog ASA produces and sells newsprint and magazine paper primarily in Europe and Australasia. It operates through two segments, Publication Paper Europe, and Publication Paper Australasia. The company offers improved newsprint, super calandered, light-weight coated, and book and directory paper products. Its products are used in catalogues, inserts/flyers, supplements, free-sheets, directories, direct mail, and brochures. The company sells its products under brands, including Nornews, Norbright, NorX, Norstar, Norcote, NorSC, Norbook, Vantage, and Tasman Directory. It also exports its products to North America, Africa, the Middle East, and Asia. The company was founded in 1962 and is headquartered in Oslo, Norway. Norske Skog ASA is a subsidiary of NS Norway Holding AS.",Oslo,47 22 51 20 20,Norway,[],http://www.norskeskog.com,1.0,PB 294 SkOeyen,,Paper & Paper Products,,29.25,29.6,34.487373,0.21367522,0.0,,29.6,,142572.0,,29.25,32.05588,6.25,29.6,,142572.0,,,,3.25,1587081600.0,,,,28.65,2.0,NOK,43487.0,,,,2429477632.0,,,162301.0,0.22822711,28.65,29.1,,,43487.0,45.05,,,,25.5,28.95,False,0.11109999599999999,,29.6,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.256,,0.040110003,2.455,inf,,,,82500000.0,,,60.812,,,,1577750400.0,0.20117001,427000000.0,5.164,,,0.47852397,0.66667,1640908800.0,1593475200.0,,,27535200.0,2729750016.0,,,,,,,,,,,,,,https://logo.clearbit.com/norskeskog.com,2300.0,5.6351666,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86,
NORTH,North Energy,Energy,1.45,1.4,1.45,23,,170.01,0.024700000000000003,0.032,0.0584,-0.0584,0.0105,0252,Financial Services,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,47 22 01 79 50,Norway,[],http://www.northenergy.no,1.0,Tjuvholmen alle 3,,Asset Management,,1.415,1.375,1.3149276,0.21201415,,,1.45,,69625.0,,1.415,1.3766667,0.3,1.375,,69625.0,,,,0.3,1559088000.0,1.0093020000000001,,,1.375,4.0,NOK,70558.0,,,,170015408.0,,,98774.0,192.54294,1.375,1.45,,3094400.0,70558.0,1.65,-1.5591398,,,0.9,1.395,False,0.22899999999999998,1019800.0,1.45,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORTH.OL,finmb_53162324,no_market,,-54.115,,0.0,2.447,,,-0.93,,117252000.0,,,2.252,,,,1577750400.0,0.0,-66068000.0,-0.593,,,0.6438721,0.54482,1640908800.0,1585612800.0,,,47190249.0,-47783192.0,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,3.0,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,
NODL,Northern Drilling,Energy,6.4,6.0,6.4,19,,103.25,0.0256,0.0356,-0.0922,-0.6901,-0.8270000000000001,HM 08,Energy,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.northerndrillingltd.com,1.0,Par La Ville Place,,Oil & Gas Drilling,14th Par La Ville Road,6.24,6.49,8.016848,,0.0,,6.49,,25488.0,,6.24,6.7827272,,6.49,,25488.0,,,,,,2.652198,,,6.01,2.0,NOK,15678.0,,,,103251200.0,,,108573.0,4.463566,6.01,6.4,,0.0,15678.0,41.0,-23.703703,,,2.1,6.01,False,,0.0,6.49,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,NODL.OL,finmb_423276374,no_market,,3.5260000000000002,,-0.77883005,,-0.8438048,,-0.27,,16133000.0,,,15.705,,,,1577750400.0,0.7500399999999999,-18016000.0,-0.182,,,0.40751353,0.39400002,1640908800.0,1585612800.0,,,,81571312.0,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,2.0,,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
NOL,Northern Ocean Ltd.,Energy,6.3,6.15,6.3,104,,401.95,0.0535,0.2115,-0.0597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRS,Norway Royal Salmon,Consumer staples,218.8,218.8,221.0,178,,9390.63,-0.029300000000000007,-0.0171,0.0037,-0.0665,0.0892,7414,Consumer Defensive,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,47 73 92 43 00,Norway,[],http://www.norwayroyalsalmon.com,1.0,Ferjemannsveien 10,47 73 92 43 01,Farm Products,PO Box 2608 Sentrum,225.4,226.0,225.51831,0.010976043000000001,0.6852,,226.0,,21558.0,,225.4,230.81212000000002,2.474,226.0,,21558.0,,,,2.47,1591315200.0,0.052905999999999995,,,218.8,2.0,NOK,11986.0,,,,9390633984.0,,,37705.0,1.7487168000000002,218.8,220.6,,131900.0,11986.0,254.0,11.827027000000001,,2.14,170.5,219.6,False,0.011000000000000001,42600.0,226.0,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRS.OL,finmb_22969855,no_market,,1.865,,0.22389999,25.009,0.12699997,,18.5,,42918800.0,,,76.735,,,,1577750400.0,0.14015999999999998,265951008.0,27.112,,,2.8513715,0.66208,1640908800.0,1585612800.0,,,13882894.0,10014610432.0,,1591315200.0,1:1,,,-0.73,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,175.0,8.070228,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NAS,Norwegian Air Shuttle,Industrials,2.53,2.53,2.53,6786,,9013.94,-0.0461,-0.166,-0.08810000000000001,-0.9331,-0.9452,1330,Industrials,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,47 67 59 30 00,Norway,[],http://www.norwegian.com,1.0,Oksenoyveien 3,,Airlines,,2.6489999999999996,2.6489999999999996,14.405044,,0.0,,2.675,,25758944.0,,2.6489999999999996,2.974788,,2.6489999999999996,,25758944.0,,,,,,1.360465,,,2.502,4.0,NOK,20046676.0,,,,9011712000.0,,,44993680.0,0.20706154,2.502,2.523,,,20046676.0,48.17,,,,1.5,2.524,False,,,2.675,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAS.OL,finmb_9002664,no_market,,1.5090000000000001,,-0.03712,17.721,-0.94021666,,,,3566170112.0,,,25.074,,,,1577750400.0,0.28065999999999997,-1615399936.0,-12.63,,,0.10078169,0.10098,1640908800.0,1577750400.0,,,1715551912.0,65693442048.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,9389.0,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NOR,Norwegian Energy Company,Energy,151.0,151.0,152.5,54,LP,3640.74,-0.0195,-0.0289,-0.1144,-0.3304,-0.4793,0158,Energy,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 33 60 00,Norway,[],http://www.noreco.com,1.0,Nedre Vollgate 1,,Oil & Gas E&P,,154.0,154.0,167.84348,,0.0,,154.0,,4619.0,,154.0,163.10606,,154.0,,4619.0,,,,,,0.256395,,,151.0,2.0,NOK,3476.0,,,,3640745984.0,,,20720.0,7.5691185,151.0,153.0,,50000.0,3476.0,300.0,8.809802000000001,,,105.0,151.5,False,,200100.0,154.0,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOR.OL,finmb_24349084,no_market,,9.099,,0.43243000000000004,20.172,-0.46896553,,17.14,,24110900.0,,,28.22,,,,1577750400.0,0.13282,208000000.0,9.777999999999999,,,5.3508153,0.026600001,1640908800.0,1585612800.0,,,5919351.0,4376667648.0,,1431648000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,29.0,15.442831,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NOFI,Norwegian Finans Holding,Financials,73.5,73.1,73.5,507,,13722.07,0.0215,0.0027,0.0761,-0.2288,0.1722,1364,Financial Services,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1.0,Snaroyveien 36,,Banks—Regional,,71.95,71.95,67.93239,0.044197362000000004,0.0,,73.5,,221966.0,,71.95,69.54394,3.18,71.95,,221966.0,,,,,1588204800.0,1.555813,,,71.3,2.0,NOK,150737.0,,,,13722083328.0,,,547549.0,3.5936858999999997,71.3,73.15,,795000.0,150737.0,102.8,6.869159,,,32.24,73.1,False,,50000.0,73.5,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOFI.OL,finmb_47733558,no_market,,5.3229999999999995,,0.48794997,,0.17565358,,10.7,,186695008.0,,,52.653999999999996,,,,1577750400.0,0.33036998,1863182976.0,9.98,,,1.3959053999999997,0.32112998,1640908800.0,1585612800.0,,,99782877.0,20325777408.0,,,,,,-0.243,,,,,,,,https://logo.clearbit.com/banknorwegian.no,85.0,7.364730000000001,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
NPRO,Norwegian Property,Real estate,11.55,11.4,11.55,31,,5701.38,-0.0128,-0.0335,-0.0797,-0.165,-0.0274,0250,Real Estate,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,47 22 83 40 20,Norway,[],http://www.norwegianproperty.no,1.0,Stoperigata 2,,Real Estate Services,,11.7,11.25,12.275942,0.011965812,0.3443,,11.55,,85507.0,,11.7,12.10303,0.14,11.25,,85507.0,,,,0.28,1581379200.0,0.556976,,,11.25,2.0,NOK,18674.0,,,,5701380096.0,,,31482.0,2.9602182,11.25,11.6,,361700.0,18674.0,15.15,24.574469,,,9.24,11.4,False,0.0241,27100.0,11.55,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.904,,0.16937,21.979,-0.012658298,,0.47,,493625984.0,,,16.064,,,,1577750400.0,0.20047002,326200000.0,0.648,,,0.7189989999999999,0.80237997,1640908800.0,1593475200.0,,,86201838.0,13297375232.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,51.0,17.824074,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
NRC,NRC Group,Industrials,34.05,33.5,34.1,134,,2483.19,0.0149,0.0059,0.0984,-0.3988,-0.4719,1366,Industrials,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,47 90 40 70 97,Norway,[],http://www.nrcgroup.com,1.0,Lysaker Torg 25,,Railroads,,33.55,33.55,33.18261,0.052160955999999994,0.0,,34.95,,39812.0,,33.55,32.034847,1.75,33.55,,39812.0,,,,,1524182400.0,0.377325,,,32.6,2.0,NOK,42907.0,,,,2483187968.0,,,80354.0,0.39309606,32.6,34.1,,33900.0,42907.0,65.5,4.9853587,,,18.8,33.75,False,,9700.0,34.95,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRC.OL,finmb_876360,no_market,,0.5670000000000001,,-0.00602,33.791,-0.47578126,,6.83,,72927696.0,,,38.059,,,,1577750400.0,0.34921002,-113000000.0,-0.682,,,0.8946636,0.20920999999999998,1640908800.0,1585612800.0,,,46721611.0,3581819136.0,,1384992000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,1986.0,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
NTS,NTS,Industrials,69.5,69.0,72.0,5,,8289.42,-0.0142,-0.028,0.0146,0.17559999999999998,0.1377,7970,Consumer Defensive,"NTS ASA, an integrated aquaculture company, engages in the aquaculture, well-boat, sea transport, and service boat businesses in Norway. The company produces salmon; provides well-boat shipping services; and transports fish and fish products by sea and land. It also supplies various safety systems for boats, fish farms, and land customers; and provides preparation, implementation, and maintenance services for management systems and security management systems. In addition, the company operates boat and ferry connections; and offers diving services and other services for the aquaculture and other sectors. It operates 15 connections, including 10 ferry connections, 4 fast ferry routes, and 1 local boat route, as well as 23 service vessels. The company was founded in 1879 and is based in Kolvereid, Norway.",Kolvereid,47 74 21 63 00,Norway,[],http://www.ntsasa.no,1.0,Sentrumsgata 6,,Farm Products,,70.5,70.0,65.94203,0.014184397,0.4688,,71.5,,1673.0,,70.5,70.257576,1.0,70.0,,1673.0,,,,1.0,1589414400.0,0.61248,,,69.5,2.0,NOK,1712.0,,,,8289403904.0,,,4453.0,5.174544999999999,69.5,70.5,,8300.0,1712.0,80.0,10.979463,,1.26,46.0,69.0,False,0.014199999,26300.0,71.5,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NTS.OL,finmb_49125655,no_market,,4.941,,0.1451,16.324,0.13709676,,6.33,,119272000.0,,,37.542,,,,1577750400.0,0.029240001,232440992.0,3.195,,,1.85126,0.93716,1640908800.0,1585612800.0,,,33225408.0,7915913728.0,,1407888000.0,10:1,,,-0.624,,,,,,,,https://logo.clearbit.com/ntsasa.no,,21.752739000000002,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
OBSERV,Observe Medical,Health care,15.6,15.3,15.6,22,,303.16,-0.0095,0.1143,0.13449999999999998,0.4472,,0255,Healthcare,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://observemedical.com,1.0,Henrik Ibsensgate 90,,Medical Devices,,15.75,16.0,12.260667999999999,,0.0,,16.0,,34736.0,,15.75,14.986845,,16.0,,34736.0,,,,,,,,,15.2,2.0,NOK,9192.0,,,,303164160.0,,,23123.0,1669.6177,15.2,15.45,,,9192.0,20.5,,,,5.902,15.3,False,,,16.0,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OBSERV.OL,finmb_638427790,no_market,,1478.354,,0.0,-18.38,inf,,,,19433600.0,,,0.9540000000000001,,,,1577750400.0,0.11623,-13250616.0,-0.8640000000000001,,,16.352201,0.77686,1640908800.0,1585612800.0,,,5984410.0,268435040.0,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,7.0,,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
OCY,Ocean Yield,Energy,22.8,22.7,22.8,600,,3993.48,-0.0087,-0.0215,0.0462,-0.4849,-0.5171,1366,Industrials,"Ocean Yield ASA, a ship owning company, invests in vessels on long-term charters in Norway. It operates through FPSO, Other Oil Service, Car Carriers, Container Vessels, Tankers, and Other Shipping segments. The company has a portfolio of 69 vessels in 8 various shipping segments chartered to counterparties that operate within shipping and oil-service. Ocean Yield ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,47 24 13 00 00,Norway,[],http://www.oceanyield.no,1.0,OksenOeyveien 10,,Marine Shipping,,23.0,23.0,30.121738,0.020956521999999998,,,23.25,,409973.0,,23.0,22.548485,0.48200000000000004,23.0,,409973.0,,,,4.51,1594598400.0,1.161046,,,22.6,2.0,NOK,400671.0,,,,3993511168.0,,,495776.0,13.704568,22.6,22.95,,,400671.0,56.7,,,10.8,19.8,22.8,False,0.19569999,,23.25,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OCY.OL,finmb_212437935,no_market,,19.88,,-0.13520999,23.596999999999998,-0.57089555,,,,175154000.0,,,4.644,,,,1577750400.0,0.13294,-57400000.0,-0.27899999999999997,,,4.9095607,0.63466,1640908800.0,1593475200.0,,,63943066.0,5792984576.0,,,,,,2.135,,,,,,,,https://logo.clearbit.com/oceanyield.no,17.0,,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
OTS,Oceanteam,Energy,2.93,2.8,2.94,8,,100.24,0.0353,0.0281,0.0103,-0.402,-0.608,1366,Industrials,"Oceanteam ASA operates as an offshore shipping company in Mexico, Latin America, West Africa, and the Asia-Pacific. It operates through Oceanteam Shipping and Oceanteam Solutions segments. The company owns, charters, and manages two deep water offshore construction support vessels, and two fast support vessels (FSVs). It also provides equipment for offshore cable laying, umbilical installations, on and offshore cable storage, and cable transportation; and designs and engineers platforms and infrastructures for the oil and gas and renewables industry. In addition, the company rents tensioners, turntables, and reels. It serves oil and gas, offshore renewables, and civil engineering sectors. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was founded in 2005 and is headquartered in Bergen, Norway.",Bergen,47 55 10 82 40,Norway,[],http://www.oceanteam.nl,1.0,STRANDVEIEN 15,47 55 10 82 49,Marine Shipping,Lysaker,2.83,2.74,3.5612318999999997,,0.0,,2.93,,13663.0,,2.83,2.9248486000000002,,2.74,,13663.0,,,,,,1.343604,,,2.74,4.0,NOK,2861.0,,,,100239112.0,,,10193.0,6.312684,2.74,2.88,,150100.0,2861.0,8.51005,,,,2.5,2.81,False,,135600.0,2.93,OSL,OCEANTEAM ASA,Oceanteam ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OTS.OL,finmb_27340700,no_market,,9.485,,0.0085,26.881999999999998,-0.60563207,,,,34211300.0,,,1.7519999999999998,,,,1577750400.0,0.12597999,-815000.0,0.004,,,1.6723744999999999,0.047470003,1640908800.0,1577750400.0,,,32036792.0,150618992.0,,1574812800.0,1:23,,,,,,,,,,,https://logo.clearbit.com/oceanteam.nl,12.0,732.5,,,,db06849e-c583-3ebb-b6fd-a8075052f557,
ODL,Odfjell Drilling,Energy,11.7,11.7,11.74,405,,2770.36,0.0034,-0.025,0.0541,-0.6424,-0.5638000000000001,AB12 3LG,Energy,"Odfjell Drilling Ltd. operates as an integrated offshore drilling, well service, and engineering company worldwide. The company operates through three segments: Mobile Offshore Drilling Units, Drilling & Technology, and Well Services. It operates drilling units and offers management services to owners of semisubmersibles, drillships, and jack-up; and project management and follow-up during construction, management of regulatory requirements, marketing and client relations, preparations for operation, and drilling operations. The company also provides integrated drilling services, such as onshore support, production drilling and completion, well maintenance, plugging and abandonment, facility maintenance planning, and project management for maintenance and modifications; and onceptual engineering and engineering design, compliance assurance and maintenance management, marine and operational support, and rig inspection services, as well as construction and commissioning support, modifications, and upgrades. In addition, it provides well services to the oil industry, including casing and tubular running, drill tool and tubular rental, well intervention, and wellbore cleaning services. The company was founded in 1914 and is headquartered in Aberdeen, the United Kingdom. Odfjell Drilling Ltd. is a subsidiary of Odfjell Partners Ltd.",Aberdeen,44 1224 856 000,United Kingdom,[],http://www.odfjelldrilling.com,1.0,Bergen House,44 1224 856 001,Oil & Gas Drilling,Crawpeel Road Altens,11.66,11.58,14.608406,,0.0,,11.86,,799232.0,,11.66,11.378181,,11.58,,799232.0,,,,,1395100800.0,1.95872,,,11.38,2.0,NOK,1058660.0,,,,2770361088.0,,,1524301.0,3.3816152,11.38,11.8,,181500.0,1058660.0,33.8,83.57143,,,6.12,11.72,False,,820000.0,11.86,OSL,ODFJELL DRILLING,Odfjell Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODL.OL,finmb_241631186,no_market,,4.927,,0.06548,12.26,-0.5603318,,0.14,,236783008.0,,,4.426,,,,1577750400.0,0.119320005,45717000.0,0.193,,,2.6434702999999997,0.60887,1640908800.0,1585612800.0,,,92589335.0,4036367360.0,,,,,,1.2890000000000001,,,,,,,,https://logo.clearbit.com/odfjelldrilling.com,2581.0,60.621759999999995,,,,7a8ee3e5-a9ab-3d18-8018-c55f5fcad7e3,
